Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,Measure Count
523.25,<music21.chord.Chord F5 F2>,[0],[5],Pianoflage in C major.mid,Bargy,262,1.25
523.625,<music21.chord.Chord F2>,[0],[5],Pianoflage in C major.mid,Bargy,262,1.625
524,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,262,2
524.25,<music21.chord.Chord G5 F3 B-3 D4>,"[0, 3, 5, 8]","[2, 5, 7, 10]",Pianoflage in C major.mid,Bargy,262,2.25
524.625,<music21.chord.Chord F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,262,2.625
525,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,263,1
525.25,<music21.chord.Chord B-5 B-2>,[0],[10],Pianoflage in C major.mid,Bargy,263,1.25
525.625,<music21.chord.Chord B-2>,[0],[10],Pianoflage in C major.mid,Bargy,263,1.625
526,<music21.chord.Chord D6>,[0],[2],Pianoflage in C major.mid,Bargy,263,2
526.25,<music21.chord.Chord F5 F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,263,2.25
526.625,<music21.chord.Chord F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,263,2.625
527,<music21.chord.Chord F5 G#5 F6>,"[0, 3]","[5, 8]",Pianoflage in C major.mid,Bargy,264,1
527.25,<music21.chord.Chord B2 F5 G#5 F6>,"[0, 3, 6]","[5, 8, 11]",Pianoflage in C major.mid,Bargy,264,1.25
527.6666667,<music21.chord.Chord B2>,[0],[11],Pianoflage in C major.mid,Bargy,264,1.666666667
528,<music21.chord.Chord E6>,[0],[4],Pianoflage in C major.mid,Bargy,264,2
528.25,<music21.chord.Chord F5 G#5 D6 F3 G#3 D4>,"[0, 3, 6]","[2, 5, 8]",Pianoflage in C major.mid,Bargy,264,2.25
529.25,<music21.chord.Chord F5 A5 C6 C2 C3>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,265,1.25
529.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,265,1.625
530.25,<music21.chord.Chord C4 G4 C2 C3>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,265,2.25
530.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,265,2.625
531,<music21.chord.Chord F4 C2 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,266,1
531.25,<music21.chord.Chord C4 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,266,1.25
531.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,266,1.625
532,<music21.chord.Chord F4 B-4 C2 C3>,"[0, 2, 7]","[10, 0, 5]",Pianoflage in C major.mid,Bargy,266,2
532.25,<music21.chord.Chord A4 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,266,2.25
532.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,266,2.5
533,<music21.chord.Chord F4>,[0],[5],Pianoflage in C major.mid,Bargy,267,1
533.25,<music21.chord.Chord A4 D5 C2 C3>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,267,1.25
533.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,267,1.625
534,<music21.chord.Chord C5 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,267,2
534.25,<music21.chord.Chord A4 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,267,2.25
534.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,267,2.625
535,<music21.chord.Chord G5 C5 C2 C3>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,268,1
535.25,<music21.chord.Chord F5 C2 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,268,1.25
535.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,268,1.625
536,<music21.chord.Chord C5 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,268,2
536.25,<music21.chord.Chord A5 C6 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,268,2.25
536.5,<music21.chord.Chord A5 C6>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,268,2.5
537,<music21.chord.Chord C#6>,[0],[1],Pianoflage in C major.mid,Bargy,269,1
537.25,<music21.chord.Chord F5 B5 D6 G2>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,269,1.25
537.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,269,1.625
538,<music21.chord.Chord F5 B5 D6>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,269,2
538.25,<music21.chord.Chord G3 B3 F4 F5 B5 D6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,269,2.25
538.6666667,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,269,2.666666667
539,<music21.chord.Chord E5 B-5 D6>,"[0, 4, 6]","[10, 2, 4]",Pianoflage in C major.mid,Bargy,270,1
539.25,<music21.chord.Chord C3 E5 B-5 D6>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,270,1.25
539.6666667,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,270,1.666666667
540,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,270,2
540.25,<music21.chord.Chord E5 B-5 D6 B-3 C4 E4>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,270,2.25
541.25,<music21.chord.Chord F5 A5 F6 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,271,1.25
541.625,<music21.chord.Chord F2 F3>,[0],[5],Pianoflage in C major.mid,Bargy,271,1.625
542,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,271,2
542.25,<music21.chord.Chord E5 B-5 D6 C3 C4>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,271,2.25
542.625,<music21.chord.Chord C3 C4>,[0],[0],Pianoflage in C major.mid,Bargy,271,2.625
543,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,272,1
543.25,<music21.chord.Chord F5 A5 F6 F2 C3 A3>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,272,1.25
543.625,<music21.chord.Chord F2 C3 A3>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,272,1.625
544,<music21.chord.Chord F#6 F#5>,[0],[6],Pianoflage in C major.mid,Bargy,272,2
544.25,<music21.chord.Chord G5 G6>,[0],[7],Pianoflage in C major.mid,Bargy,272,2.25
545,<music21.chord.Chord G#6 G#5>,[0],[8],Pianoflage in C major.mid,Bargy,273,1
545.25,<music21.chord.Chord A5 C6 E6 A6 E4 G4 C5 G#5>,"[0, 3, 4, 5, 8]","[4, 7, 8, 9, 0]",Pianoflage in C major.mid,Bargy,273,1.25
545.375,<music21.chord.Chord A5 C6 E6 A6 E4 G4 C5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,273,1.375
545.75,<music21.chord.Chord A5 C6 E6 A6 E4 G4 C5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,273,1.75
546.75,<music21.chord.Chord A5 C6 E6 A6 E4 G4 C5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,273,2.75
547.75,<music21.chord.Chord E4 G4 C5>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,274,1.75
548,<music21.chord.Chord B6 B5 E4 G4 C5>,"[0, 1, 5, 8]","[11, 0, 4, 7]",Pianoflage in C major.mid,Bargy,274,2
548.0833333,<music21.chord.Chord B6 B5>,[0],[11],Pianoflage in C major.mid,Bargy,274,2.083333333
548.25,<music21.chord.Chord A5 A6 E-4 F#4 C5>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Pianoflage in C major.mid,Bargy,274,2.25
549.25,<music21.chord.Chord G5 G6 D4 F4 B4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,275,1.25
549.625,<music21.chord.Chord D4 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,275,1.625
549.75,<music21.chord.Chord C#6 B-5 D4 F4 B4>,"[0, 1, 3, 4, 7]","[10, 11, 1, 2, 5]",Pianoflage in C major.mid,Bargy,275,1.75
550.125,<music21.chord.Chord D4 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,275,2.125
550.25,<music21.chord.Chord D6 B5 D4 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,275,2.25
550.625,<music21.chord.Chord D4 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,275,2.625
550.75,<music21.chord.Chord G6 G5 D4 F4 B4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,275,2.75
551.125,<music21.chord.Chord D4 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,276,1.125
551.25,<music21.chord.Chord C#6 B-5 D4 F4 B4>,"[0, 1, 3, 4, 7]","[10, 11, 1, 2, 5]",Pianoflage in C major.mid,Bargy,276,1.25
551.625,<music21.chord.Chord D4 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,276,1.625
551.75,<music21.chord.Chord B5 D6 D4 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,276,1.75
552.125,<music21.chord.Chord D4 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,276,2.125
552.25,<music21.chord.Chord G6 G5 D4 F4 B4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,276,2.25
552.5,<music21.chord.Chord G6 G5>,[0],[7],Pianoflage in C major.mid,Bargy,276,2.5
553.25,<music21.chord.Chord A4 C5 E5 A5 E3 G3 C4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,277,1.25
553.75,<music21.chord.Chord A4 C5 E5 A5 E3 G3 C4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,277,1.75
554.75,<music21.chord.Chord A4 C5 E5 A5 E3 G3 C4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,277,2.75
555.75,<music21.chord.Chord E3 G3 C4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,278,1.75
556,<music21.chord.Chord B5 B4 E3 G3 C4>,"[0, 1, 5, 8]","[11, 0, 4, 7]",Pianoflage in C major.mid,Bargy,278,2
556.0833333,<music21.chord.Chord B5 B4>,[0],[11],Pianoflage in C major.mid,Bargy,278,2.083333333
556.25,<music21.chord.Chord A4 A5 E-3 F#3 C4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Pianoflage in C major.mid,Bargy,278,2.25
557.25,<music21.chord.Chord G4 G5 D3 F3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,279,1.25
557.625,<music21.chord.Chord D3 F3 B3>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,279,1.625
557.75,<music21.chord.Chord F#5 F#4 D3 F3 B3>,"[0, 3, 6, 7]","[11, 2, 5, 6]",Pianoflage in C major.mid,Bargy,279,1.75
558.125,<music21.chord.Chord D3 F3 B3>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,279,2.125
558.25,<music21.chord.Chord G5 G4 D3 F3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,279,2.25
558.625,<music21.chord.Chord D3 F3 B3>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,279,2.625
558.75,<music21.chord.Chord A5 A4 D3 F3 B3>,"[0, 2, 5, 8]","[9, 11, 2, 5]",Pianoflage in C major.mid,Bargy,279,2.75
559.125,<music21.chord.Chord D3 F3 B3>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,280,1.125
559.25,<music21.chord.Chord B-5 B-4 D3 F3 B3>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Pianoflage in C major.mid,Bargy,280,1.25
559.625,<music21.chord.Chord D3 F3 B3>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,280,1.625
559.75,<music21.chord.Chord B4 B5 D3 F3 B3>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,280,1.75
560.125,<music21.chord.Chord D3 F3 B3>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,280,2.125
560.25,<music21.chord.Chord C6 C5 D3 F3 B3>,"[0, 1, 3, 6]","[11, 0, 2, 5]",Pianoflage in C major.mid,Bargy,280,2.25
560.5,<music21.chord.Chord C6 C5>,[0],[0],Pianoflage in C major.mid,Bargy,280,2.5
560.75,<music21.chord.Chord C#6 C#5>,[0],[1],Pianoflage in C major.mid,Bargy,280,2.75
561.25,<music21.chord.Chord D5 B5 D6 D3>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,281,1.25
561.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,281,1.625
562,<music21.chord.Chord B4>,[0],[11],Pianoflage in C major.mid,Bargy,281,2
562.25,<music21.chord.Chord G5 B5 F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,281,2.25
562.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,281,2.625
563,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,282,1
563.25,<music21.chord.Chord G5 B5 G2>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,Bargy,282,1.25
563.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,282,1.625
564,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,282,2
564.25,<music21.chord.Chord F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,282,2.25
564.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,282,2.625
565,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,283,1
565.25,<music21.chord.Chord F5 A5 D3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,283,1.25
565.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,283,1.625
566,<music21.chord.Chord G4>,[0],[7],Pianoflage in C major.mid,Bargy,283,2
566.25,<music21.chord.Chord D5 G5 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,283,2.25
566.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,283,2.625
567,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,284,1
567.25,<music21.chord.Chord D5 G5 G2>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,284,1.25
567.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,284,1.625
568,<music21.chord.Chord B4 E-5 A5>,"[0, 2, 6]","[9, 11, 3]",Pianoflage in C major.mid,Bargy,284,2
568.25,<music21.chord.Chord F3 G3 B3 B4 E-5 A5>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,284,2.25
568.6666667,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,284,2.666666667
569,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,285,1
569.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,285,1.25
570.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,285,2.25
570.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,285,2.625
571,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,286,1
571.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,286,1.25
571.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,286,1.625
572,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,286,2
572.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,286,2.25
572.6666667,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,286,2.666666667
573,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,287,1
573.25,<music21.chord.Chord C3 E5 G5 A5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,287,1.25
573.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,287,1.625
573.75,<music21.chord.Chord C5 C3>,[0],[0],Pianoflage in C major.mid,Bargy,287,1.75
574.125,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,287,2.125
574.25,<music21.chord.Chord A4 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,287,2.25
574.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,287,2.5
574.75,<music21.chord.Chord E5 G5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,287,2.75
575.125,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,288,1.125
575.25,<music21.chord.Chord C5 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,288,1.25
575.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,288,1.625
575.75,<music21.chord.Chord A4 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,288,1.75
576.0833333,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,288,2.083333333
576.25,<music21.chord.Chord C5 E5 A5 E2 E3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,288,2.25
576.625,<music21.chord.Chord E2 E3>,[0],[4],Pianoflage in C major.mid,Bargy,288,2.625
577,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,289,1
577.25,<music21.chord.Chord B4 F5 A5 D2 D3>,"[0, 2, 5, 8]","[9, 11, 2, 5]",Pianoflage in C major.mid,Bargy,289,1.25
578.25,<music21.chord.Chord B4 F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,289,2.25
578.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,289,2.625
579,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,290,1
579.25,<music21.chord.Chord B4 F5 A5 G2>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,290,1.25
579.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,290,1.625
580,<music21.chord.Chord D5 B5 D6>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,290,2
580.25,<music21.chord.Chord F3 G3 B3 D5 B5 D6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,290,2.25
580.6666667,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,290,2.666666667
581,<music21.chord.Chord A4 B3>,"[0, 2]","[9, 11]",Pianoflage in C major.mid,Bargy,291,1
581.25,<music21.chord.Chord D3 E5 F5 A5>,"[0, 2, 3, 7]","[2, 4, 5, 9]",Pianoflage in C major.mid,Bargy,291,1.25
581.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,291,1.625
581.75,<music21.chord.Chord D5 D3>,[0],[2],Pianoflage in C major.mid,Bargy,291,1.75
582.125,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,291,2.125
582.25,<music21.chord.Chord A4 D3>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,291,2.25
582.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,291,2.5
582.75,<music21.chord.Chord E5 F5 A5 G3 B3 F4>,"[0, 1, 3, 5, 7]","[4, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,291,2.75
583.125,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,292,1.125
583.25,<music21.chord.Chord D5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,292,1.25
583.625,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,292,1.625
583.75,<music21.chord.Chord A4 G3 B3 F4>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,292,1.75
584.0833333,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,292,2.083333333
584.25,<music21.chord.Chord E-5 A5 G3 B3 F4>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,292,2.25
585.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,293,1.25
585.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,293,1.625
586,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,293,2
586.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,293,2.25
586.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,293,2.625
587,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,294,1
587.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,294,1.25
587.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,294,1.625
588,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,294,2
588.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,294,2.25
588.6666667,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,294,2.666666667
589,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,295,1
589.25,<music21.chord.Chord F#4 C5 E5 D3>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,Bargy,295,1.25
589.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,295,1.625
590,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,295,2
590.25,<music21.chord.Chord F#4 C5 E5 F#3 A3 C4>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,Bargy,295,2.25
590.625,<music21.chord.Chord F#3 A3 C4>,"[0, 3, 6]","[6, 9, 0]",Pianoflage in C major.mid,Bargy,295,2.625
591,<music21.chord.Chord F4 B4 D5>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,296,1
591.25,<music21.chord.Chord G2 F4 B4 D5>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,296,1.25
591.6666667,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,296,1.666666667
592,<music21.chord.Chord B5 B4>,[0],[11],Pianoflage in C major.mid,Bargy,296,2
592.25,<music21.chord.Chord C5 C6 F3 G3 B3>,"[0, 2, 6, 7]","[5, 7, 11, 0]",Pianoflage in C major.mid,Bargy,296,2.25
592.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,296,2.625
593,<music21.chord.Chord C#6 C#5>,[0],[1],Pianoflage in C major.mid,Bargy,297,1
593.25,<music21.chord.Chord D5 B5 D6 D3>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,297,1.25
593.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,297,1.625
594,<music21.chord.Chord B4>,[0],[11],Pianoflage in C major.mid,Bargy,297,2
594.25,<music21.chord.Chord G5 B5 F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,297,2.25
594.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,297,2.625
595,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,298,1
595.25,<music21.chord.Chord G5 B5 G2>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,Bargy,298,1.25
595.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,298,1.625
596,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,298,2
596.25,<music21.chord.Chord F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,298,2.25
596.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,298,2.625
597,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,299,1
597.25,<music21.chord.Chord F5 A5 D3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,299,1.25
597.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,299,1.625
598,<music21.chord.Chord G4>,[0],[7],Pianoflage in C major.mid,Bargy,299,2
598.25,<music21.chord.Chord D5 G5 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,299,2.25
598.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,299,2.625
