Offset,Chord,NormalForm,PCsInNormalForm,File,measureNumber,MeasureCount,Composer
344.625,<music21.chord.Chord G#3 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
344.75,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
345.75,<music21.chord.Chord G#4 F#3 G#3 C4 F#4 E-3>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
346.25,<music21.chord.Chord G#4 F#3 F#4 E-3>,"[0, 3, 5]","[3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
346.75,<music21.chord.Chord F#4 E-3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
348.125,<music21.chord.Chord C#1 C#2 C#3>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
349.375,<music21.chord.Chord C#3>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
350.375,<music21.chord.Chord C#4 A3 E3 C#5 A4 E4>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
353.375,<music21.chord.Chord C#4 A3 E3 C#5 A4>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
353.875,<music21.chord.Chord C#5 A4>,"[0, 4]","[9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
354,<music21.chord.Chord A4>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
356.125,<music21.chord.Chord C#2 C#3 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
358.625,<music21.chord.Chord C#5 B-3 C#4 G#4 E3 E4>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
362.375,<music21.chord.Chord C#5 B-3 C#4 G#4 E3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
362.5,<music21.chord.Chord C#5 B-3 G#4 E3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
362.625,<music21.chord.Chord G#4 E3>,"[0, 4]","[4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
364.875,<music21.chord.Chord C#3 C#2 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
365.75,<music21.chord.Chord C#3 C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
367,<music21.chord.Chord C#5 C#4 G3 E3>,"[0, 3, 6]","[1, 4, 7]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
367.125,<music21.chord.Chord A4 E4 C#5 C#4 G3 E3>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
371.125,<music21.chord.Chord A4>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
373.875,<music21.chord.Chord C#1 C#2 C#3>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
374.625,<music21.chord.Chord C#2 C#3>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
374.75,<music21.chord.Chord C#3>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
376.75,<music21.chord.Chord C#5 B-3 C#4>,"[0, 3]","[10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
376.875,<music21.chord.Chord B-4 F#4 E4 E3 F#3 C#5 B-3 C#4>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
377.75,<music21.chord.Chord C#5 B-3 B-4 F#4 E4 E3 F#3>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
380.75,<music21.chord.Chord C#5 B-3 B-4 F#4 E3 F#3>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
380.875,<music21.chord.Chord B-4 F#4>,"[0, 4]","[6, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
383.125,<music21.chord.Chord C#3 C#1 C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
383.5,<music21.chord.Chord C#3 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
384.25,<music21.chord.Chord C#3>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
386.5,<music21.chord.Chord C#5 A4 C#4 F#4 E-3 F#3 E-4>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
386.625,<music21.chord.Chord A3 C#5 A4 C#4 F#4 E-3 F#3 E-4>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
386.875,<music21.chord.Chord C#5 A4 F#4 E-3 F#3 E-4 A3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
390.375,<music21.chord.Chord C#5 A4 F#4 E-3 F#3 A3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
390.5,<music21.chord.Chord C#5 A4 F#4 E-3 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
390.625,<music21.chord.Chord F#4 E-3 F#3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
390.875,<music21.chord.Chord E-3 F#3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
394.125,<music21.chord.Chord C#3 C#1 C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
398,<music21.chord.Chord C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
401.75,<music21.chord.Chord C#5>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
401.875,<music21.chord.Chord C#4 G#4 G#3 E3 G#2 E4 C#3 C#5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
402.625,<music21.chord.Chord C#5 G#4 G#3 E3 G#2 E4 C#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
402.875,<music21.chord.Chord C#5 G#4 G#3 E3 G#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
403,<music21.chord.Chord C#5 G#4 G#3 E3 G#2>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
403.125,<music21.chord.Chord C#5 G#4 G#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
403.25,<music21.chord.Chord C#5 G#4>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
403.75,<music21.chord.Chord C#5>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
406,<music21.chord.Chord G#5 C#5 G#3 C#4 G#4 E5 E3 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
406.25,<music21.chord.Chord G#5 G#3 C#4 E5 E3 G#4 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
406.375,<music21.chord.Chord G#5 G#4 E5 E3 E4>,"[0, 4]","[4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
406.5,<music21.chord.Chord G#5>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
408.125,<music21.chord.Chord G#5 C#4 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
408.25,<music21.chord.Chord G#4 C#5 E3 G#3 E5 G#5 C#4 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
420.125,<music21.chord.Chord G#5 C#4 E4 C#5 E3 G#3 E5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
420.375,<music21.chord.Chord G#5 C#4 E4 C#5 E3 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
420.4583333,<music21.chord.Chord C#5 E3 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
